Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
03/04 23:00:00,1.609379156,2.29226618,0,1.481850938,0,0.04110410929,0.04110410929,0.04110410929,0.5601349668,0.1212823063,0.3079420385,0.5586897349
04/04 1080480:00:00,1.246527163,2.572698518,0,1.945109249,0,0.05395413339,0.05395413339,0.05395413339,0.3920945182,0.08489761438,0.2098639133,0.4854909839
03/05 01:00:00,0.871837295,2.838766912,0,2.406903476,0,0.06676354619,0.06676354619,0.06676354619,0.1991591592,0.04312259527,0.1409910017,0.4015749927
03/05 02:00:00,0.7301295403,3.073138381,0,2.725218225,0,0.07559307412,0.07559307412,0.07559307412,0.1182507345,0.02560403742,0.1207109052,0.3697447891
03/05 03:00:00,0.6768922148,3.511722798,0,3.185558146,0,0.08836214686,0.08836214686,0.08836214686,0.08090838401,0.01751855334,0.1044192377,0.365457893
03/05 04:00:00,0.6745470087,4.006396403,0,3.672253119,0,0.1018622654,0.1018622654,0.1018622654,0.08090838401,0.01751855334,0.09371818824,0.3603136176
03/05 05:00:00,0.6881151231,4.596197523,0,4.192874215,0,0.1163034389,0.1163034389,0.1163034389,0.08090838401,0.01751855334,0.1064560244,0.3467027225
03/05 06:00:00,0.7640236979,5.326753666,0,4.629591524,0,0.1284172592,0.1284172592,0.1284172592,0.08713211595,0.01886613402,0.1224898152,0.3868923735
03/05 07:00:00,0.960643859,6.112828067,0,4.873262354,0,0.1351762875,0.1351762875,0.1351762875,0.1369218398,0.02964678848,0.1916568519,0.4470160914
03/05 08:00:00,1.218920504,4.913376498,0,3.521852886,0,0.09769041018,0.09769041018,0.09769041018,0.2427251724,0.05255567356,0.2932351597,0.4749880885
03/05 09:00:00,1.117561192,4.338260149,0,2.993557653,0,0.08303636877,0.08303636877,0.08303636877,0.1929353565,0.0417750191,0.3780134545,0.4015749927
03/05 10:00:00,1.021198511,3.867781566,0,2.655622909,0,0.07366261446,0.07366261446,0.07366261446,0.09957955974,0.02156129764,0.4643962474,0.341772792
03/05 11:00:00,1.01849091,3.284558538,0,2.22419835,0,0.06169560631,0.06169560631,0.06169560631,0.08090838401,0.01751855334,0.4883316437,0.3498107222
03/05 12:00:00,1.007720761,2.044617708,0,1.125873908,0,0.03122989162,0.03122989162,0.03122989162,0.08090838401,0.01751855334,0.5079200375,0.3499178946
03/05 13:00:00,0.9618819466,1.059474152,0,0.2551881729,0,0.007078500463,0.007078500463,0.007078500463,0.08090838401,0.01751855334,0.4921270964,0.3440234124
03/05 14:00:00,1.096369947,0.7380999149,0,0,0.1355997819,0.0368657386,0.1724655205,0.0368657386,0.08090838401,0.01751855334,0.4493319405,0.3559195491
03/05 15:00:00,1.37837323,0.6843072889,0,0,0.3688754087,0.1002815311,0.4691569398,0.1002815311,0.08090838401,0.01751855334,0.4146025649,0.3759607884
03/05 16:00:00,1.526295375,0.6982838494,0,0,0.4506346894,0.1225681692,0.5732028586,0.1225681692,0.09335583772,0.0202137147,0.4224375568,0.3968594069
03/05 17:00:00,1.67973048,0.7845995363,0,0,0.4241335274,0.1154248504,0.5395583779,0.1154248504,0.1431456424,0.03099436465,0.476390972,0.4694151235
