Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly)
09/27  08:00:00,1.066542628,2.591878558,0,1.338496386,0.03583887309,0.03583887309,0.03583887309,0.2607560195,0.05700489039,0.33368142,0.3585614246
09/27  09:00:00,0.9323296717,2.725545046,0,1.588919327,0.04254406563,0.04254406563,0.04254406563,0.1303780098,0.0285024452,0.4050403838,0.3051647673
09/27  10:00:00,0.923947836,2.688409656,0,1.685984726,0.04514303756,0.04514303756,0.04514303756,0.1007466469,0.02202461739,0.4229917968,0.3123417374
09/27  11:00:00,0.9400969246,2.547766989,0,1.665163637,0.04458554305,0.04458554305,0.04458554305,0.1007466469,0.02202461739,0.439602687,0.3124374303
09/27  12:00:00,0.9198191079,2.318524073,0,1.531357463,0.04100281954,0.04100281954,0.04100281954,0.1007466469,0.02202461739,0.4281707052,0.3071743189
09/27  13:00:00,0.8874217517,2.006882031,0,1.274948509,0.03413734865,0.03413734865,0.03413734865,0.1007466469,0.02202461739,0.3920169042,0.3177962346
09/27  14:00:00,0.8663009521,1.585095924,0,0.9081227293,0.0243154151,0.0243154151,0.0243154151,0.1007466469,0.02202461739,0.3628234594,0.3356908133
09/27  15:00:00,0.8706662018,0.7480086883,0,0.06794953879,0.001819381003,0.001819381003,0.001819381003,0.1007466469,0.02202461739,0.371024621,0.3543509355
09/27  16:00:00,0.9980077624,0.7603054844,0,0.01164111735,0.0003116964167,0.0003116964167,0.0003116964167,0.1125992051,0.02461575136,0.4206460575,0.419135052
09/27  17:00:00,1.244518649,0.9198227952,0,0.02532638325,0.0006781258766,0.0006781258766,0.0006781258766,0.1659356191,0.03627583286,0.5117469677,0.5091821031
09/27  18:00:00,1.448450604,1.03147771,0,0,0,0,0,0.3081661654,0.06736940728,0.4693969505,0.5528180811
09/27  19:00:00,1.667511308,1.059114368,0,0,0,0,0,0.5629960228,0.1230787331,0.3901195856,0.5706169669
09/27  20:00:00,1.987456451,0.9870971764,0,0,0,0,0,0.841530847,0.1839703173,0.3510212687,0.5902340184
09/27  21:00:00,1.884221258,0.9114771223,0,0.01706949287,0.0004570437357,0.0004570437357,0.0004570437357,0.7822680585,0.1710146712,0.3333272488,0.5764542359
09/27  22:00:00,1.516944646,1.077166399,0,0.3359646589,0.008995612462,0.008995612462,0.008995612462,0.5867010982,0.1282610153,0.2734396537,0.4988472662
09/27  23:00:00,1.163256178,1.316752028,0,0.7387231683,0.01977966183,0.01977966183,0.01977966183,0.408912834,0.08939402942,0.1909806602,0.4334889921
09/27  24:00:00,0.7990343917,1.66914388,0,1.266397296,0.03390838588,0.03390838588,0.03390838588,0.2074196054,0.04534480889,0.1331001669,0.3585614246
09/28  01:00:00,0.6647407783,2.056264184,0,1.732068626,0.04637695575,0.04637695575,0.04637695575,0.1244517415,0.02720688058,0.1158645773,0.3301406232
09/28  02:00:00,0.5992547698,2.151233516,0,1.846922827,0.04945223123,0.04945223123,0.04945223123,0.08296783131,0.01813792118,0.1016838803,0.3263129058
09/28  03:00:00,0.5943604416,2.49320632,0,2.182031533,0.05842492517,0.05842492517,0.05842492517,0.08296783131,0.01813792118,0.09241011901,0.3217196449
09/28  04:00:00,0.5988469164,2.779326339,0,2.406508513,0.06443540235,0.06443540235,0.06443540235,0.08296783131,0.01813792118,0.1030391192,0.3095666423
09/28  05:00:00,0.656523045,3.083704282,0,2.435244349,0.06520481793,0.06520481793,0.06520481793,0.08889409929,0.01943348579,0.1168391493,0.3454514926
09/28  06:00:00,0.8591896409,3.440151312,0,2.278511115,0.06100821154,0.06100821154,0.06100821154,0.1659356191,0.03627583286,0.1761347486,0.3991352287
09/28  07:00:00,1.194998012,3.817754713,0,2.51424871,0.06732019703,0.06732019703,0.06732019703,0.3140924336,0.06866497189,0.2626093246,0.4241110846
09/28  08:00:00,1.076730739,2.978661653,0,1.718998024,0.04602698419,0.04602698419,0.04602698419,0.2607560195,0.05700489039,0.33368142,0.3585614246
09/28  09:00:00,0.9274727174,2.545972671,0,1.407523675,0.03768711136,0.03768711136,0.03768711136,0.1303780098,0.0285024452,0.4050403838,0.3051647673
09/28  10:00:00,0.9160080946,2.388123818,0,1.38945433,0.0372032961,0.0372032961,0.0372032961,0.1007466469,0.02202461739,0.4229917968,0.3123417374
09/28  11:00:00,0.9047704282,1.215073881,0,0.3458032965,0.009259046631,0.009259046631,0.009259046631,0.1007466469,0.02202461739,0.439602687,0.3124374303
09/28  12:00:00,0.8788162883,0.7634932825,0,0,0,0,0,0.1007466469,0.02202461739,0.4281707052,0.3071743189
09/28  13:00:00,0.8532844031,0.7029848218,0,0,0,0,0,0.1007466469,0.02202461739,0.3920169042,0.3177962346
09/28  14:00:00,0.841985537,0.6483441921,0,0,0,0,0,0.1007466469,0.02202461739,0.3628234594,0.3356908133
09/28  15:00:00,0.8688468208,0.6565654761,0,0,0,0,0,0.1007466469,0.02202461739,0.371024621,0.3543509355
09/28  16:00:00,0.997696066,0.7282286951,0,0,0,0,0,0.1125992051,0.02461575136,0.4206460575,0.419135052
09/28  17:00:00,1.243840523,0.8817711581,0,0,0,0,0,0.1659356191,0.03627583286,0.5117469677,0.5091821031
09/28  18:00:00,1.448450604,1.025625311,0,0,0,0,0,0.3081661654,0.06736940728,0.4693969505,0.5528180811
09/28  19:00:00,1.667511308,1.057417686,0,0,0,0,0,0.5629960228,0.1230787331,0.3901195856,0.5706169669
09/28  20:00:00,1.987456451,0.9881557289,0,0,0,0,0,0.841530847,0.1839703173,0.3510212687,0.5902340184
09/28  21:00:00,1.883764214,0.8960586646,0,0,0,0,0,0.7822680585,0.1710146712,0.3333272488,0.5764542359
09/28  22:00:00,1.507949033,0.7459297393,0,0,0,0,0,0.5867010982,0.1282610153,0.2734396537,0.4988472662
09/28  23:00:00,1.143938745,0.599229657,0,0.01726317537,0.0004622296763,0.0004622296763,0.0004622296763,0.408912834,0.08939402942,0.1909806602,0.4334889921
09/28  24:00:00,0.7854291543,1.167678203,0,0.7582741441,0.02030314844,0.02030314844,0.02030314844,0.2074196054,0.04534480889,0.1331001669,0.3585614246
09/29  01:00:00,0.6604721887,1.904972891,0,1.572646991,0.04210836616,0.04210836616,0.04210836616,0.1244517415,0.02720688058,0.1158645773,0.3301406232
09/29  02:00:00,0.6053968371,2.388471651,0,2.076314384,0.05559429854,0.05559429854,0.05559429854,0.08296783131,0.01813792118,0.1016838803,0.3263129058
09/29  03:00:00,0.6103033587,3.098424933,0,2.777461443,0.0743678423,0.0743678423,0.0743678423,0.08296783131,0.01813792118,0.09241011901,0.3217196449
09/29  04:00:00,0.6212482232,3.627731624,0,3.243143868,0.08683670923,0.08683670923,0.08683670923,0.08296783131,0.01813792118,0.1030391192,0.3095666423
09/29  05:00:00,0.6798485108,3.96719597,0,3.306394834,0.08853028373,0.08853028373,0.08853028373,0.08889409929,0.01943348579,0.1168391493,0.3454514926
09/29  06:00:00,0.8946691914,4.776724823,0,3.603587659,0.09648776203,0.09648776203,0.09648776203,0.1659356191,0.03627583286,0.1761347486,0.3991352287
09/29  07:00:00,1.203917976,4.160386899,0,2.847388075,0.0762401609,0.0762401609,0.0762401609,0.3140924336,0.06866497189,0.2626093246,0.4241110846
09/29  08:00:00,1.087320699,3.38174205,0,2.114507781,0.05661694479,0.05661694479,0.05661694479,0.2607560195,0.05700489039,0.33368142,0.3585614246
09/29  09:00:00,0.9266554635,2.515889293,0,1.377001192,0.03686985746,0.03686985746,0.03686985746,0.1303780098,0.0285024452,0.4050403838,0.3051647673
09/29  10:00:00,0.8990574809,1.744441596,0,0.7563893588,0.02025268242,0.02025268242,0.02025268242,0.1007466469,0.02202461739,0.4229917968,0.3123417374
09/29  11:00:00,0.8955113816,0.8518446505,0,0,0,0,0,0.1007466469,0.02202461739,0.439602687,0.3124374303
09/29  12:00:00,0.8788162883,0.7480759469,0,0,0,0,0,0.1007466469,0.02202461739,0.4281707052,0.3071743189
09/29  13:00:00,0.8532844031,0.6924821731,0,0,0,0,0,0.1007466469,0.02202461739,0.3920169042,0.3177962346
09/29  14:00:00,0.841985537,0.6398263164,0,0,0,0,0,0.1007466469,0.02202461739,0.3628234594,0.3356908133
09/29  15:00:00,0.8688468208,0.6531457902,0,0,0,0,0,0.1007466469,0.02202461739,0.371024621,0.3543509355
09/29  16:00:00,0.997696066,0.7322504116,0,0,0,0,0,0.1125992051,0.02461575136,0.4206460575,0.419135052
09/29  17:00:00,1.243840523,0.889854563,0,0,0,0,0,0.1659356191,0.03627583286,0.5117469677,0.5091821031
09/29  18:00:00,1.448450604,1.031639472,0,0,0,0,0,0.3081661654,0.06736940728,0.4693969505,0.5528180811
09/29  19:00:00,1.667511308,1.061691985,0,0,0,0,0,0.5629960228,0.1230787331,0.3901195856,0.5706169669
09/29  20:00:00,1.987456451,0.9885456444,0,0,0,0,0,0.841530847,0.1839703173,0.3510212687,0.5902340184
09/29  21:00:00,1.883764214,0.8957350094,0,0,0,0,0,0.7822680585,0.1710146712,0.3333272488,0.5764542359
09/29  22:00:00,1.507949033,0.7443957124,0,0,0,0,0,0.5867010982,0.1282610153,0.2734396537,0.4988472662
09/29  23:00:00,1.143476516,0.5788076409,0,0,0,0,0,0.408912834,0.08939402942,0.1909806602,0.4334889921
09/29  24:00:00,0.7786383664,0.9091198946,0,0.5046544235,0.0135123606,0.0135123606,0.0135123606,0.2074196054,0.04534480889,0.1331001669,0.3585614246
09/30  01:00:00,0.6523905423,1.432525115,0,1.098836197,0.02942185829,0.02942185829,0.02942185829,0.1244517415,0.02720688058,0.1204694387,0.3301406232
09/30  02:00:00,0.5924494525,1.790247969,0,1.478983021,0.0396004691,0.0396004691,0.0396004691,0.08296783131,0.01813792118,0.1047303251,0.3263129058
09/30  03:00:00,0.5866887949,2.153848309,0,1.836020151,0.04916030693,0.04916030693,0.04916030693,0.08296783131,0.01813792118,0.09400309053,0.3217196449
09/30  04:00:00,0.5912282914,2.392245159,0,2.005582884,0.05370042922,0.05370042922,0.05370042922,0.08296783131,0.01813792118,0.1061554674,0.3095666423
09/30  05:00:00,0.6554744231,2.904330932,0,2.217578849,0.05937672133,0.05937672133,0.05937672133,0.08889409929,0.01943348579,0.121618624,0.3454514926
09/30  06:00:00,0.8863022161,4.077474654,0,2.828123989,0.0757243559,0.0757243559,0.0757243559,0.1659356191,0.03627583286,0.1885311794,0.3991352287
09/30  07:00:00,1.22511283,4.127701484,0,2.7169179,0.07274676034,0.07274676034,0.07274676034,0.3140924336,0.06866497189,0.2872975801,0.4241110846
09/30  08:00:00,1.117015997,3.181951665,0,1.810191202,0.04846872464,0.04846872464,0.04846872464,0.2607560195,0.05700489039,0.3715249375,0.3585614246
09/30  09:00:00,0.9768875257,2.531061332,0,1.290945852,0.03456568506,0.03456568506,0.03456568506,0.1303780098,0.0285024452,0.4575766184,0.3051647673
09/30  10:00:00,0.962627518,1.987106458,0,0.9120456186,0.02442045232,0.02442045232,0.02442045232,0.1007466469,0.02202461739,0.4823940641,0.3123417374
09/30  11:00:00,0.9567482674,0.9225124227,0,0,0,0,0,0.1007466469,0.02202461739,0.5008395729,0.3124374303
09/30  12:00:00,0.9345952119,0.8079102407,0,0,0,0,0,0.1007466469,0.02202461739,0.4839496287,0.3071743189
09/30  13:00:00,0.9041371075,0.7417635275,0,0,0,0,0,0.1007466469,0.02202461739,0.4428696086,0.3177962346
09/30  14:00:00,0.8876320377,0.6849210904,0,0,0,0,0,0.1007466469,0.02202461739,0.4084699601,0.3356908133
09/30  15:00:00,0.912082289,0.6972215608,0,0,0,0,0,0.1007466469,0.02202461739,0.4142600892,0.3543509355
09/30  16:00:00,1.039600305,0.7848875008,0,0,0,0,0,0.1125992051,0.02461575136,0.4625502965,0.419135052
09/30  17:00:00,1.285084441,0.9529206099,0,0,0,0,0,0.1659356191,0.03627583286,0.5529908862,0.5091821031
09/30  18:00:00,1.488479306,1.118191465,0,0,0,0,0,0.3081661654,0.06736940728,0.5094256518,0.5528180811
09/30  19:00:00,1.707463521,1.160966296,0,0,0,0,0,0.5629960228,0.1230787331,0.4300717987,0.5706169669
09/30  20:00:00,2.02812105,1.087089497,0,0,0,0,0,0.841530847,0.1839703173,0.3916858672,0.5902340184
09/30  21:00:00,1.925305548,0.979305696,0,0,0,0,0,0.7822680585,0.1710146712,0.3748685823,0.5764542359
09/30  22:00:00,1.540957781,0.8094574056,0,0,0,0,0,0.5867010982,0.1282610153,0.3064484008,0.4988472662
09/30  23:00:00,1.161600502,0.6206949478,0,0,0,0,0,0.408912834,0.08939402942,0.2091046464,0.4334889921
09/30  24:00:00,0.7727953027,0.4197641057,0,0,0,0,0,0.2074196054,0.04534480889,0.1407694638,0.3585614246
10/01 01:00:00,0.6495422118,0.3358864831,0,0,0,0,0,0.1276814855,0.0279129475,0.1100559572,0.3631918216
10/01 02:00:00,0.5881995377,0.7348142384,0,0.4221391101,0.01130297411,0.01130297411,0.01130297411,0.08512100841,0.01860863563,0.09348601754,0.358980902
10/01 03:00:00,0.5767873774,0.8909791366,0,0.5715846346,0.01530444863,0.01530444863,0.01530444863,0.08512100841,0.01860863563,0.08312548641,0.3539277984
10/01 04:00:00,0.5816908252,1.13959683,0,0.7519400531,0.02013355016,0.02013355016,0.02013355016,0.08512100841,0.01860863563,0.09656950254,0.3405581284
10/01 05:00:00,0.6537884862,1.716819501,0,1.02866555,0.02754300608,0.02754300608,0.02754300608,0.09221442643,0.02015935546,0.1131361979,0.3800355003
10/01 06:00:00,0.9063435373,2.338818713,0,1.088562142,0.02914676562,0.02914676562,0.02914676562,0.1915222282,0.04186942125,0.1840114736,0.4390936487
10/01 07:00:00,1.304786981,2.042298577,0,0.6323082943,0.0169303533,0.0169303533,0.0169303533,0.3901380025,0.08528956708,0.2876591589,0.4665698996
10/01 08:00:00,1.211434855,1.368370249,0,0,0,0,0,0.3475774712,0.07598526709,0.3727142162,0.3944579002
10/01 09:00:00,1.023121656,1.228433444,0,0,0,0,0,0.1702420168,0.03721727125,0.4592467974,0.3357155708
10/01 10:00:00,1.011305286,1.057741885,0,0,0,0,0,0.1347749255,0.02946367208,0.4827556429,0.3436110452
10/01 11:00:00,1.032066271,0.903529251,0,0,0,0,0,0.1347749255,0.02946367208,0.5034113554,0.3437163182
10/01 12:00:00,1.010953974,0.7884225222,0,0,0,0,0,0.1347749255,0.02946367208,0.4880890725,0.3379263036
10/01 13:00:00,0.9782423871,0.7248573166,0,0,0,0,0,0.1347749255,0.02946367208,0.4436921838,0.3496116057
10/01 14:00:00,0.9630477687,0.665265696,0,0,0,0,0,0.1347749255,0.02946367208,0.408811516,0.3692976552
10/01 15:00:00,1.001808184,0.6762211804,0,0,0,0,0,0.1418683655,0.03101439667,0.418399533,0.3898258886
10/01 16:00:00,1.174903144,0.76535809,0,0,0,0,0,0.1773354568,0.03876799584,0.4770039875,0.461095704
10/01 17:00:00,1.519458061,0.933392063,0,0,0,0,0,0.2908301684,0.06357949417,0.5841908094,0.5601575893
10/01 18:00:00,1.836948791,1.101753855,0,0,0,0,0,0.5320062618,0.1163039638,0.5297764921,0.6081620735
10/01 19:00:00,2.101646638,1.1470627,0,0,0,0,0,0.8370233103,0.1829849071,0.4331955706,0.62774285
10/01 20:00:00,2.181294785,1.076701565,0,0,0,0,0,0.9221442643,0.2015935308,0.3875331765,0.6493238133
10/01 21:00:00,1.964753504,0.9734629262,0,0,0,0,0,0.7731824614,0.1690284333,0.3676781071,0.6341645025
10/01 22:00:00,1.575331715,0.8055847585,0,0,0,0,0,0.5816602307,0.1271589883,0.2970243896,0.5487881062
10/01 23:00:00,1.189357252,0.6172211881,0,0,0,0,0,0.4043247764,0.08839101625,0.1990548063,0.4768866528
11/01 1078488:00:00,0.795914777,0.4177095763,0,0,0,0,0,0.2057091082,0.04497087042,0.1300768982,0.3944579002
10/02 01:00:00,0.6449373504,0.3246560124,0,0,0,0,0,0.1276814855,0.0279129475,0.1054510958,0.3631918216
10/02 02:00:00,0.5738501187,0.304375324,0,0,0,0,0,0.08512100841,0.01860863563,0.09043957272,0.358980902
10/02 03:00:00,0.5598899573,0.310904062,0,0,0,0,0,0.08512100841,0.01860863563,0.08153251489,0.3539277984
10/02 04:00:00,0.5683193113,0.741250356,0,0.3689340882,0.009878384508,0.009878384508,0.009878384508,0.08512100841,0.01860863563,0.09345315435,0.3405581284
10/02 05:00:00,0.6449392776,1.525267169,0,0.8766706996,0.02347327215,0.02347327215,0.02347327215,0.09221442643,0.02015935546,0.1083567232,0.3800355003
10/02 06:00:00,0.8885892747,2.05163741,0,0.8884599101,0.02378893383,0.02378893383,0.02378893383,0.1915222282,0.04186942125,0.1716150427,0.4390936487
10/02 07:00:00,1.284331726,2.095675691,0,0.7904007517,0.02116335354,0.02116335354,0.02116335354,0.3901380025,0.08528956708,0.2629709035,0.4665698996
10/02 08:00:00,1.193774753,2.014751366,0,0.7538024254,0.02018341606,0.02018341606,0.02018341606,0.3475774712,0.07598526709,0.3348706987,0.3944579002
10/02 09:00:00,0.9888075852,1.819201223,0,0.6805543253,0.01822216358,0.01822216358,0.01822216358,0.1702420168,0.03721727125,0.4067105628,0.3357155708
10/02 10:00:00,0.9569980664,1.180772047,0,0.1902878856,0.005095048034,0.005095048034,0.005095048034,0.1347749255,0.02946367208,0.4233533757,0.3436110452
10/02 11:00:00,0.9708293852,0.8511946838,0,0,0,0,0,0.1347749255,0.02946367208,0.4421744695,0.3437163182
10/02 12:00:00,0.9551750501,0.7423799517,0,0,0,0,0,0.1347749255,0.02946367208,0.432310149,0.3379263036
10/02 13:00:00,0.9273896827,0.6802141193,0,0,0,0,0,0.1347749255,0.02946367208,0.3928394794,0.3496116057
10/02 14:00:00,0.917401268,0.6276582317,0,0,0,0,0,0.1347749255,0.02946367208,0.3631650153,0.3692976552
10/02 15:00:00,0.9585727155,0.6384890485,0,0,0,0,0,0.1418683655,0.03101439667,0.3751640648,0.3898258886
10/02 16:00:00,1.132998905,0.7171451231,0,0,0,0,0,0.1773354568,0.03876799584,0.4350997485,0.461095704
10/02 17:00:00,1.478214143,0.8773262812,0,0,0,0,0,0.2908301684,0.06357949417,0.542946891,0.5601575893
10/02 18:00:00,1.79692009,1.022013988,0,0,0,0,0,0.5320062618,0.1163039638,0.4897477907,0.6081620735
10/02 19:00:00,2.061694425,1.055055848,0,0,0,0,0,0.8370233103,0.1829849071,0.3932433575,0.62774285
10/02 20:00:00,2.140630186,0.9868016524,0,0,0,0,0,0.9221442643,0.2015935308,0.3468685779,0.6493238133
10/02 21:00:00,1.923212171,0.8963465546,0,0,0,0,0,0.7731824614,0.1690284333,0.3261367735,0.6341645025
10/02 22:00:00,1.542322968,0.7430838189,0,0,0,0,0,0.5816602307,0.1271589883,0.2640156425,0.5487881062
10/02 23:00:00,1.171233266,0.5803112386,0,0,0,0,0,0.4043247764,0.08839101625,0.1809308202,0.4768866528
11/02 1079232:00:00,0.7882454801,0.4043480411,0,0,0,0,0,0.2057091082,0.04497087042,0.1224076013,0.3944579002
10/03 01:00:00,0.6449373504,0.3258425671,0,0,0,0,0,0.1276814855,0.0279129475,0.1054510958,0.3631918216
10/03 02:00:00,0.582896423,0.6456627844,0,0.3378578758,0.009046304238,0.009046304238,0.009046304238,0.08512100841,0.01860863563,0.09043957272,0.358980902
10/03 03:00:00,0.5847858572,1.24548589,0,0.9298024527,0.02489589994,0.02489589994,0.02489589994,0.08512100841,0.01860863563,0.08153251489,0.3539277984
10/03 04:00:00,0.5966248228,1.803744207,0,1.426077397,0.03818389602,0.03818389602,0.03818389602,0.08512100841,0.01860863563,0.09345315435,0.3405581284
10/03 05:00:00,0.6716829407,2.532169147,0,1.875482697,0.05021693526,0.05021693526,0.05021693526,0.09221442643,0.02015935546,0.1083567232,0.3800355003
10/03 06:00:00,0.9201149091,3.237666799,0,2.065867125,0.05531456826,0.05531456826,0.05531456826,0.1915222282,0.04186942125,0.1716150427,0.4390936487
10/03 07:00:00,1.320230618,3.444488,0,2.131138704,0.05706224563,0.05706224563,0.05706224563,0.3901380025,0.08528956708,0.2629709035,0.4665698996
10/03 08:00:00,1.226268085,3.234742562,0,1.967350843,0.05267674827,0.05267674827,0.05267674827,0.3475774712,0.07598526709,0.3348706987,0.3944579002
10/03 09:00:00,1.026008581,3.216111765,0,2.069922739,0.05542315924,0.05542315924,0.05542315924,0.1702420168,0.03721727125,0.4067105628,0.3357155708
10/03 10:00:00,0.9984637046,2.746096373,0,1.738930519,0.04656068618,0.04656068618,0.04656068618,0.1347749255,0.02946367208,0.4233533757,0.3436110452
10/03 11:00:00,0.9786503388,1.165525874,0,0.2920939524,0.007820953569,0.007820953569,0.007820953569,0.1347749255,0.02946367208,0.4421744695,0.3437163182
10/03 12:00:00,0.9551750501,0.7587170573,0,0,0,0,0,0.1347749255,0.02946367208,0.432310149,0.3379263036
10/03 13:00:00,0.9273896827,0.6966208178,0,0,0,0,0,0.1347749255,0.02946367208,0.3928394794,0.3496116057
10/03 14:00:00,0.917401268,0.6455728793,0,0,0,0,0,0.1347749255,0.02946367208,0.3631650153,0.3692976552
10/03 15:00:00,0.9585727155,0.6586057776,0,0,0,0,0,0.1418683655,0.03101439667,0.3751640648,0.3898258886
10/03 16:00:00,1.132998905,0.7351832937,0,0,0,0,0,0.1773354568,0.03876799584,0.4350997485,0.461095704
10/03 17:00:00,1.478214143,0.8881180161,0,0,0,0,0,0.2908301684,0.06357949417,0.542946891,0.5601575893
10/03 18:00:00,1.79692009,1.031980167,0,0,0,0,0,0.5320062618,0.1163039638,0.4897477907,0.6081620735
10/03 19:00:00,2.061694425,1.063360203,0,0,0,0,0,0.8370233103,0.1829849071,0.3932433575,0.62774285
10/03 20:00:00,2.140630186,0.9938869793,0,0,0,0,0,0.9221442643,0.2015935308,0.3468685779,0.6493238133
10/03 21:00:00,1.923212171,0.9018104423,0,0,0,0,0,0.7731824614,0.1690284333,0.3261367735,0.6341645025
10/03 22:00:00,1.542322968,0.7489941316,0,0,0,0,0,0.5816602307,0.1271589883,0.2640156425,0.5487881062
10/03 23:00:00,1.179820393,0.9038574201,0,0.3207087111,0.008587127252,0.008587127252,0.008587127252,0.4043247764,0.08839101625,0.1809308202,0.4768866528
11/03 1079904:00:00,0.8158504808,1.437645515,0,1.030980902,0.02760500073,0.02760500073,0.02760500073,0.2057091082,0.04497087042,0.1224076013,0.3944579002
10/04 01:00:00,0.6814047209,1.688175406,0,1.361969266,0.03646737054,0.03646737054,0.03646737054,0.1276814855,0.0279129475,0.1054510958,0.3631918216
10/04 02:00:00,0.6188774663,1.986748588,0,1.681663983,0.04502734761,0.04502734761,0.04502734761,0.08512100841,0.01860863563,0.09043957272,0.358980902
10/04 03:00:00,0.6097826998,2.174750876,0,1.863374872,0.04989274252,0.04989274252,0.04989274252,0.08512100841,0.01860863563,0.08153251489,0.3539277984
10/04 04:00:00,0.6145912082,2.470065303,0,2.097079016,0.05615028137,0.05615028137,0.05615028137,0.08512100841,0.01860863563,0.09345315435,0.3405581284
10/04 05:00:00,0.6797012964,2.824616821,0,2.17494915,0.058235291,0.058235291,0.058235291,0.09221442643,0.02015935546,0.1083567232,0.3800355003
10/04 06:00:00,0.9205754519,3.248398672,0,2.083067299,0.05577511103,0.05577511103,0.05577511103,0.1915222282,0.04186942125,0.1716150427,0.4390936487
10/04 07:00:00,1.330650459,3.828506322,0,2.520294898,0.06748208657,0.06748208657,0.06748208657,0.3901380025,0.08528956708,0.2629709035,0.4665698996
10/04 08:00:00,1.225628624,3.209345583,0,1.943468503,0.05203728732,0.05203728732,0.05203728732,0.3475774712,0.07598526709,0.3348706987,0.3944579002
10/04 09:00:00,1.024245267,3.151058365,0,2.004067187,0.05365984573,0.05365984573,0.05365984573,0.1702420168,0.03721727125,0.4067105628,0.3357155708
